1	FN-1	M2	7	5	1
698	FN697-S	M2	29	37	1
699	FN698-S	M2	42	12	1
700	FN700-S	M2	58	31	1
701	FN701-S	M2	73	42	1
702	701-1	M2	36	16	1
703	701-2	M2	21	34	1
704	701-3	M2	45	50	1
705	701-4	M2	24	47	1
706	701-5	M2	18	7	1
707	701-6	M2	27	15	1
708	701-7	M2	28	9	1
709	701-8	M2	20	7	1
710	FN702-S	M2	79	44	1
711	702-1	M2	29	12	1
712	702-2-1	M2	28	16	0
713	702-4	M2	27	13	1
714	702-5-1	M2	28	9	1
715	702-6	M2	26	20	1
716	702-7	M2	31	25	1
717	702-8	M2	12	7	1
718	FN703-S	M2	55	20	1
719	703-1	M2	30	25	0
720	703-2	M2	24	22	1
721	703-3	M2	24	37	1
722	703-4	M2	34	56	1
723	703-5	M2-SOS	14	15	1
724	FN704-S	M2	66	16	1
725	704-1-1	M2	32	10	0
726	704-2	M2	22	8	1
727	704-3	M2	21	7	1
728	704-4-3	M2	36	25	1
729	704-5	M2	22	9	1
730	704-6	M2-SOS	19	7	1
731	FN705-S	M2	46	5	0
732	705-1	M2	36	8	1
733	705-2	M2	38	11	1
734	705-3	M2	33	40	1
735	705-6	M2	49	54	1
736	705-7	M2	43	44	0
737	FN706-S	M2	56	16	1
738	706-1	M2	34	7	1
739	706-2	M2	31	5	1
740	W706-3-1	M2	67	11	1
741	FN707-S	M2	60	28	1
742	707-1	M2	41	31	1
743	707-2	M2	35	13	1
744	707-3	M2	34	28	1
745	707-4	M2	33	28	1
746	707-5	M2	29	31	1
747	707-6	M2	28	25	1
748	707-7	M2	32	17	1
749	FN708-S	M2	60	9	1
750	FN709-S	M2	55	44	1
751	FN710-S	M2	46	15	1
752	FN711-S	M2	62	85	1
753	FN712-S	M2	63	13	1
754	FN713-S	M2	67	12	1
755	FN714-S	M2	74	14	1
756	FN715-S	M2	62	68	1
757	FN718-S	M2	77	26	1
758	FN721-S	M2	65	12	1
759	W721-2-1	M2	54	17	1
760	FN722-S	M2	67	109	1
761	FN723-S	M2	79	224	1
762	FN724-S	M2	72	29	1
763	FN725-S	M2	81	52	1
764	FN726-S	M2	63	20	1
765	FN727-S	M2	62	127	1
766	FN728-S	M2	70	37	1
767	FN729-S	M2	55	24	1
768	FN730-S	M2	63	33	1
769	FN731-S	M2	69	31	1
770	FN732-S	M2	61	26	1
771	FN733-S	M2	67	37	1
772	FN734-S	M2	68	34	1
773	FN735-S	M2	58	14	1
774	FN736-S	M2	54	12	1
775	FN737-S	M2	65	25	1
776	FN738-S	M2	58	324	1
777	FN739-S	M2	71	28	1
778	FN740-S	M2	60	58	1
779	FN742-S	M2	77	36	1
780	FN743-S	M2	53	76	1
781	FN744-S	M2	58	21	1
782	FN745-S	M2	54	70	1
783	FN747-S	M2	75	27	1
784	FN748-S	M2	56	41	1
785	FN750-S	M2	45	11	1
786	FN751-S	M2	56	14	1
787	FN752-S	M2	55	28	1
788	FN753-S	M2	58	20	1
789	FN754-S	M2	47	4	1
790	FN755-S	M2	60	15	1
791	FN756-S	M2	62	7	1
792	FN757-S	M2	43	16	1
793	FN758-S	M2	44	102	1
794	FN759-S	M2	53	40	1
795	FN760-S	M2	62	35	1
796	FN761-S	M2	42	7	1
797	FN762-S	M2	76	65	1
798	FN763-S	M2	40	8	1
799	FN764-S	M2	71	37	1
800	FN765-S	M2	66	61	1
801	FN767-S	M2	49	3	1
802	FN768-S	M2	69	14	1
803	FN769-S	M2	72	33	1
804	FN_769-4-1	M3	67	27	0
805	FN770-S	M2	77	49	1
806	FN_770-6-1	M3	60	50	1
807	FN771-S	M2	61	35	1
808	FN772-S	M2	87	14	1
809	FN_772-3-1	M3	55	18	1
810	FN773-S	M2	50	13	1
811	FN774-S	M2	65	13	1
812	FN775-S	M2	75	210	1
813	FN776-S	M2	63	10	1
814	FN_776-5-1	M3	58	17	1
815	FN777-S	M2	39	20	1
816	FN_777-2-1	M3	71	29	0
817	FN778-S	M2	76	29	1
818	FN779-S	M2	58	182	1
819	FN780-S	M2	70	163	1
820	FN781-S	M2	56	30	1
821	FN782-S	M2	55	66	1
822	FN783-S	M2	36	12	1
823	FN784-S	M2	43	153	1
824	FN785-S	M2	63	14	1
825	FN786-S	M2	78	164	1
826	FN_786-4-1	M3	64	8	1
827	FN788-S	M2	68	55	1
828	FN_788-1-1	M3	53	7	0
829	FN789-S	M2	61	151	1
830	FN_789-2-1	M3	58	53	1
831	FN_789-3-1	M3	87	45	0
832	FN790-S	M2	41	37	1
833	FN791-S	M2	58	14	1
834	FN792-S	M2	44	7	1
835	FN793-S	M2	51	19	1
836	FN794-S	M2	48	25	1
837	FN795-S	M2	57	27	1
838	FN796-S	M2	56	38	1
839	FN797-S	M2	52	11	1
840	FN798-S	M2	56	31	1
841	FN_798-4-2	M3	53	12	0
842	FN799-S	M2	47	20	1
843	FN801-S	M2	61	32	1
844	FN803-S	M2	48	18	1
845	FN804-S	M2	77	23	1
846	FN805-S	M2	70	45	1
847	FN806-S	M2	73	20	1
848	FN807-S	M2	50	6	1
849	FN_807-3-1	M3	64	18	1
850	FN808-S	M2	46	11	1
851	FN809-S	M2	50	12	1
852	FN_809-6-1	M3	54	26	1
853	FN810-S	M2	79	27	1
854	FN811-S	M2	65	16	1
855	FN812-S	M2	54	15	1
856	FN_812-4-1	M3	63	14	1
857	FN813-S	M2	51	14	1
858	FN814-S	M2	55	18	1
859	FN_814-7-1	M3	67	96	1
860	FN815-S	M2	52	197	1
861	FN_815-4-1	M3	53	11	1
862	FN817-S	M2	62	20	1
863	FN818-S	M2	51	12	1
864	FN819-S	M2	91	13	1
865	FN820-S	M2	46	8	1
866	FN821-S	M2	48	23	1
867	FN_822-5-1	M3	58	104	1
868	822-5-5	M2	21	99	1
869	822-5-6	M2	46	9	1
870	FN824-S	M2	65	134	1
871	FN825-S	M2	63	18	1
872	FN_826-4-1	M3	39	35	0
873	FN_827-1	M3	70	38	1
874	FN828-S	M2	52	6	1
875	FN829-S	M2	53	40	1
876	FN_829-2-5	M3	56	17	1
877	FN830-S	M2	49	25	1
878	FN_830-6-1	M3	53	7	1
879	FN831-S	M2	56	46	1
880	FN_831-4-1	M3	52	64	1
881	FN832-S	M2	41	33	1
882	FN833-S	M2	67	22	1
883	FN835-S	M2	76	47	1
884	FN836-S	M2	75	22	1
885	FN837-S	M2	74	68	1
886	FN838-S	M2	47	11	1
887	FN840-S	M2	58	64	1
888	FN_841-7-2	M3	28	34	1
889	FN845-S	M2	47	31	1
890	FN846-S	M2	76	77	1
891	FN_846-8-1	M3	51	9	0
892	FN848-S	M2	76	11	1
893	FN849-S	M2	68	21	1
894	FN850-S	M2	57	61	1
895	FN851-S	M2	70	44	1
896	FN852-S	M2	78	69	1
897	FN853-S	M2	37	7	1
898	FN854-S	M2	41	13	1
899	FN855-S	M2	23	3	1
900	FN856-S	M2	32	45	1
901	FN857-S	M2	57	8	1
902	FN858-S	M2	70	49	1
903	FN859-S	M2	64	28	1
904	FN860-S	M2	56	6	1
905	FN861-S	M2	54	31	1
906	FN862-S	M2	46	12	1
907	FN863-S	M2	71	19	1
908	FN864-S	M2	66	21	1
909	FN865-S	M2	60	90	1
910	FN866-S	M2-SOS	50	11	1
911	FN867-S	M2	57	16	1
912	FN868-S	M2	50	5	1
913	FN869-S	M2	74	14	1
914	FN870-S	M2	73	190	0
915	FN871-S	M2	67	12	1
916	FN872-S	M2	67	18	1
917	FN873-S	M2	72	34	1
918	FN874-S	M2	71	57	1
919	FN875-S	M2	61	16	1
920	FN876-S	M2	53	12	1
921	FN877-S	M2	7	2	1
922	FN878-S	M2	4	1	1
923	FN879-S	M2	58	16	1
924	FN880-S	M2	49	34	1
925	FN881-S	M2	62	19	1
926	FN882-S	M2	51	195	1
927	FN883-S	M2	76	15	1
928	FN884-S	M2	55	38	1
929	FN885-S	M2	61	12	1
930	FN886-S	M2	71	12	1
931	FN887-S	M2-SOS	72	78	1
932	FN888-S	M2	67	116	1
933	FN889-S	M2	60	42	1
934	FN890-S	M2	66	93	1
935	FN891-S	M2-SOS	75	24	1
936	FN892-S	M2	55	10	1
937	FN893-S	M2	58	76	1
938	FN894-S	M2	64	16	1
939	FN895-S	M2	61	6	1
940	FN896-S	M2	63	67	1
941	FN897-S	M2	92	28	0
942	FN898-S	M2	104	67	1
943	FN899-S	M2	95	58	1
944	FN900-S	M2	68	30	1
945	FN901-S	M2-SOS	85	33	1
946	FN902-S	M2	57	20	1
947	FN903-S	M2	58	40	1
948	FN904-S	M2	61	254	1
949	FN905-S	M2	6	1	1
950	FN906-S	M2	47	16	1
951	FN907-S	M2	67	28	1
952	FN908-S	M2	81	66	1
953	FN909-S	M2	77	28	1
954	FN910-S	M2	89	23	1
955	FN911-S	M2	88	53	1
956	FN912-S	M2	69	103	1
957	FN913-S	M2	1	0	1
958	FN914-S	M2	75	23	1
959	FN915-S	M2	77	13	1
960	FN916-S	M2	68	22	1
961	FN917-S	M2	77	106	1
962	FN918-S	M2	63	9	1
963	FN919-S	M2	101	29	1
964	FN920-S	M2	68	27	1
965	FN921-S	M2	68	26	1
966	FN922-S	M2	62	44	1
967	FN923-S	M2	82	110	1
968	FN924-S	M2	76	38	1
969	FN925-S	M2	55	15	1
970	FN926-S	M2	78	13	1
971	FN927-S	M2	79	13	1
972	FN928-S	M2	73	77	1
973	FN929-S	M2	55	10	1
974	FN930-S	M2-SOS	53	20	1
975	FN931-S	M2	76	58	1
976	FN932-S	M2	41	42	1
977	FN933-S	M2	63	55	1
978	FN934-S	M2	74	44	1
979	FN935-S	M2-SOS	53	12	1
980	FN_935-1	M3	57	22	1
981	FN936-S	M2	56	21	1
982	FN937-S	M2	63	45	1
983	FN938-S	M2	51	8	1
984	FN939-S	M2	70	18	1
985	FN940-S	M2	59	9	1
986	FN941-S	M2	73	48	1
987	FN942-S	M2	54	36	1
988	FN943-S	M2	64	79	1
989	FN944-S	M2	81	144	1
990	FN945-S	M2	48	5	1
991	FN946-S	M2	51	22	1
992	FN947-S	M2	48	48	1
993	FN948-S	M2	48	68	1
994	FN949-S	M2	47	90	1
995	FN_949-1	M3	60	85	1
996	FN950-S	M2	59	15	0
997	FN951-S	M2-SOS	68	36	1
998	FN952-S	M2	72	12	1
999	FN953-S	M2	72	14	1
1000	FN955-S	M2	67	30	1
1001	FN_955-1	M3	63	65	0
1002	FN956-S	M2	62	15	1
1003	FN957-S	M2	71	14	1
1004	FN959-S	M2	78	18	1
1005	FN960-S	M2	65	7	1
1006	FN961-S	M2	77	17	1
1007	FN962-S	M2	67	19	1
1008	FN963-S	M2	61	13	1
1009	FN964-S	M2	60	9	1
1010	FN965-S	M2	7	4	1
1011	FN966-S	M2	8	2	1
1012	FN967-S	M2	63	17	1
1013	FN968-S	M2	64	15	1
1014	FN969-S	M2	48	15	1
1015	FN970-S	M2	30	7	1
1016	FN971-S	M2	50	11	1
1017	FN972-S	M2	43	7	1
1018	FN973-S	M2	89	39	1
1019	FN974-S	M2	56	75	1
1020	FN975-S	M2	64	11	1
1021	FN976-S	M2	72	13	1
1022	FN977-S	M2	47	28	1
1023	FN978-S	M2	89	21	1
1024	FN979-S	M2	42	19	1
1025	FN980-S	M2	55	13	1
1026	FN981-S	M2	49	13	1
1027	FN982-S	M2	75	20	1
1028	FN983-S	M2	62	46	1
1029	FN984-S	M2	67	15	1
1030	FN985-S	M2	58	21	1
1031	FN986-S	M2	56	15	1
1032	FN987-S	M2	54	11	1
1033	FN988-S	M2	67	14	1
1034	FN989-S	M2	70	10	1
1035	FN990-S	M2	72	50	1
1036	FN992-S	M2	40	35	1
1037	FN993-S	M2	66	42	1
1038	FN994-S	M2	41	17	1
1039	FN995-S	M2	62	32	1
1040	FN996-S	M2	51	14	1
1041	FN997-S	M2	53	6	1
1042	FN998-S	M2	49	7	1
1043	FN999-S	M2	56	14	1
1044	FN1000-S	M2	48	10	1
1045	FN1001-S	M2	47	14	1
1046	FN1002-S	M2	57	24	1
1047	FN1003-S	M2	39	42	1
1048	FN1006-S	M2	73	37	1
1049	FN1007-S	M2	28	7	1
1050	FN1008-S	M2	64	165	1
1051	FN1009-S	M2-SOS	65	18	1
1052	FN1011-S	M2	84	146	1
1053	FN1012-S	M2	71	26	1
1054	FN1014-S	M2	82	136	1
1055	FN1015-S	M2	67	109	1
1056	FN1016-S	M2	15	0	1
1057	FN_1017-1	M3	78	147	0
1058	FN1018-S	M2	68	23	1
1059	FN1020-S	M2	79	12	1
1060	FN1022-S	M2	105	74	1
1061	FN1023-S	M2	96	47	1
1062	FN1024-S	M2	93	238	1
1063	FN1025-S	M2	66	18	1
1064	FN1026-S	M2	82	73	1
1065	FN1027-S	M2-SOS	79	78	1
1066	FN1028-S	M2	82	11	1
1067	FN1029-S	M2	72	14	1
1068	FN1030-S	M2	71	26	1
1069	FN1031-S	M2	89	16	1
1070	FN1032-S	M2	60	9	1
1071	FN1033-S	M2	73	18	1
1072	FN1034-S	M2	44	31	1
1073	FN1035-S	M2	70	10	1
1074	FN1036-S	M2	61	153	1
1075	FN1037-S	M2	73	42	1
1076	FN1038-S	M2	53	75	1
1077	FN1039-S	M2	66	22	1
1078	FN1040-S	M2	54	8	1
1079	FN1042-S	M2	77	33	1
1080	FN1043-S	M2	35	17	1
1081	FN1045-S	M2	47	147	1
1082	FN1046-S	M2	71	170	1
1083	FN1047-S	M2	69	32	1
1084	FN1048-S	M2	91	120	1
1085	FN1049-S	M2	59	37	1
1086	FN1050-S	M2	61	68	1
1087	FN1052BCF2-34	M2	45	3	1
1088	FN1053-S	M2	71	202	1
1089	FN1056-S	M2	58	20	1
1090	FN1057-S	M2	66	23	1
1091	FN1058-S	M2	71	16	1
1092	FN1060-S	M2	64	68	1
1093	FN1061-S	M2	67	92	1
1094	FN1062-S	M2	70	23	1
1095	FN1064-S	M2	62	6	1
1096	FN1065-S	M2	77	256	1
1097	FN1067-S	M2	68	17	1
1098	FN1068-S	M2	59	43	1
1099	FN1069-S	M2	71	16	1
1100	FN1070-S	M2	45	7	1
1101	FN1071-S	M2	59	17	1
1102	FN1072-S	M2	73	14	1
1103	FN1073-S	M2	73	22	1
1104	FN1074-S	M2	20	23	1
1105	FN1075-S	M2	84	49	1
1106	FN1076-S	M2	63	74	1
1107	FN1079-S	M2	50	9	1
1108	FN1080-S	M2	76	15	1
1109	FN1082-S	M2	60	16	1
1110	FN1084-S	M2	50	12	1
1111	FN1085-S	M2	69	19	1
1112	FN1086-S	M2	71	12	1
1113	FN1089-S	M2	75	16	1
1114	FN1093-S	M2	64	11	1
1115	FN1094-S	M2	93	19	1
1116	FN1096-S	M2	46	33	1
1117	FN1097-S	M2	128	28	1
1118	FN1099-S	M2	52	22	1
1119	FN1100-S	M2	2	1	1
1120	FN1102-S	M2	62	15	1
1121	FN1103-S	M2	76	81	1
1122	FN1104-S	M2	65	42	1
1123	FN1106-S	M2	88	108	1
1124	FN1108-S	M2	81	6	1
1125	FN1109-S	M2	74	24	1
1126	FN1110-S	M2	4	24	1
1127	FN1112-S	M2	72	8	1
1128	FN1113-S	M2	69	25	1
1129	FN1114-S	M2	77	198	1
1130	FN1115-S	M2	65	11	1
1131	FN1116-S	M2	77	87	1
1132	FN1117-S	M2	63	55	1
1133	FN1118-S	M2	73	26	1
1134	FN1119-S	M2	47	11	1
1135	FN1120-S	M2	54	41	1
1136	FN1121-S	M2	76	14	1
1137	FN1122-S	M2	57	41	1
1138	FN1123-S	M2	61	36	1
1139	FN1124-S	M2	65	59	1
1140	FN1128-S	M2	44	48	1
1141	FN1129-S	M2	54	34	1
1142	FN1131-S	M2	50	18	1
1143	FN1133-S	M2	48	12	1
1144	FN1134-S	M2	41	137	1
1145	FN1135-S	M2	70	105	1
1146	FN1136-S	M2	59	48	0
1147	FN1136-19-S	M2	80	22	0
1148	FN1140-S	M2	73	18	1
1149	FN1142-S	M2	57	36	1
1150	FN1150-S	M2	45	10	1
1151	FN1151-S	M2	56	31	1
1152	FN1152-S	M2	104	57	1
1153	FN1153-S	M2	56	73	1
1154	FN1154-S	M2	71	12	1
1155	FN1156-S	M2	45	17	1
1156	FN1156-XA21	M2	97	15	1
1157	FN1158-S	M2	80	41	1
1158	FN1162-S	M2	69	60	1
1159	FN1163-S	M2	58	169	1
1160	FN1170-S	M2	57	11	1
1161	FN1173-S	M2	66	19	1
1162	FN1175-S	M2	67	31	1
1163	FN1176-S	M2	70	12	1
1164	FN1179-S	M2	63	85	1
1165	FN1180-S	M2	78	47	1
1166	FN1182-S	M2	86	15	1
1167	FN1184-S	M2	64	4	1
1168	FN1186-S	M2	68	245	1
1169	FN1188-S	M2	57	26	1
1170	FN1190-S	M2	61	137	1
1171	FN1192-S	M2	63	14	1
1172	FN1193-S	M2	59	11	1
1173	FN1195-S	M2	81	18	1
1174	FN1196-S	M2	71	29	1
1175	FN1197-S	M2	68	21	1
1176	FN1198-S	M2	44	31	1
1177	FN1200-S	M2	73	32	1
1178	FN1202-S	M2	58	7	1
1179	FN1203-S	M2	56	224	1
1180	FN1204-S	M2	64	84	1
1181	FN1205-S	M2	48	7	1
1182	FN1206-S	M2	53	46	1
1183	FN1209-S	M2	56	16	1
1184	FN1210-S	M2	51	25	1
1185	FN1211-S	M2	52	21	1
1186	FN1212-S	M2	76	63	1
1187	FN1213-S	M2	71	182	1
1188	FN1214-S	M2	71	25	1
1189	FN1215-S	M2	64	38	1
1190	FN1216-S	M2	65	29	1
1191	FN1217-S	M2	101	33	1
1192	FN1219-S	M2	69	14	1
1193	FN1220-S	M2	59	9	1
1194	FN1221-S	M2	74	71	1
1195	FN1222-S	M2	69	128	1
1196	FN1224-S	M2	53	12	1
1197	FN1227-S	M2	80	232	1
1198	FN1228-S	M2	83	12	1
1199	FN1229-S	M2	62	22	1
1200	FN1230-S	M2	61	9	1
1201	FN1231-S	M2	57	22	1
1202	FN1232-S	M2	49	10	1
1203	FN1233-S	M2	66	8	1
1204	FN1234-S	M2	60	26	1
1205	FN1236-S	M2	66	111	1
1206	FN1237-S	M2	85	124	1
1207	FN1239-S	M2	62	13	1
1208	FN1240-S	M2	62	25	1
1209	FN1241-S	M2	52	12	1
1210	FN1243-S	M2	65	37	1
1211	FN1247-S	M2	49	27	1
1212	FN1249-S	M2	53	75	1
1213	FN1250-S	M2	61	102	1
1214	FN1251-S	M2	66	117	1
1215	FN1252-S	M2	73	36	1
1216	FN1254-S	M2	59	18	1
1217	FN1255-S	M2	75	74	1
1218	FN1256-S	M2	59	86	1
1219	FN1257-S	M2	64	31	1
1220	FN1258-S	M2	69	40	1
1221	FN1261-S	M2	90	19	1
1222	FN1262-S	M2	68	136	1
1223	FN1263-S	M2	79	231	1
1224	FN1264-S	M2	72	25	1
1225	FN1265-S	M2	68	26	1
1226	FN1266-S	M2	54	152	1
1227	FN1268-S	M2	79	7	1
1228	FN1269-S	M2	66	53	1
1229	FN1270-S	M2	62	19	1
1230	FN1271-S	M2	53	27	1
1231	FN1272-S	M2	77	63	1
1232	FN1273-S	M2	66	88	1
1233	FN1274-S	M2	47	13	1
1234	FN1275-S	M2	41	109	1
1235	FN1276-S	M2	75	26	1
1236	FN1277-S	M2	73	11	1
1237	FN1278-S	M2	94	35	1
1238	FN1279-S	M2	66	18	1
1239	FN1280-S	M2	67	13	1
1240	FN1281-S	M2	55	83	1
1241	FN1282-S	M2	80	12	1
1242	FN1283-S	M2	62	27	1
1243	FN1284-S	M2	78	19	1
1244	FN1285-S	M2	80	37	1
1245	FN1286-S	M2	65	13	1
1246	FN1287-S	M2	72	138	1
1247	FN1288-S	M2	75	22	1
1248	FN1290-S	M2	55	12	1
1249	FN1292-S	M2	63	21	1
1250	FN1293-S	M2	63	40	1
1251	FN1295-S	M2	64	11	1
1252	FN1297-S	M2	92	28	1
1253	FN1299-S	M2	58	11	1
1254	FN1300-S	M2	78	16	1
1255	FN1301-S	M2	71	13	1
1256	FN1302-S	M2	77	74	1
1257	FN1304-S	M2	76	40	1
1258	FN1307-S	M2	52	9	1
1259	FN1309-S	M2	68	14	1
1260	FN1310-S	M2-SOS	50	37	1
1261	FN1313-S	M2	58	14	1
1262	FN1314-S	M2	56	9	1
1263	FN1315-S	M2-SOS	68	68	1
1264	FN1316-S	M2	51	19	1
1265	FN1317-S	M2	56	9	1
1266	FN1318-S	M2	75	70	1
1267	FN1319-S	M2	77	172	1
1268	FN1320-S	M2	64	12	1
1269	FN1321-S	M2	59	37	1
1270	FN1322-S	M2	44	105	1
1271	FN1323-S	M2	49	35	1
1272	FN1324-S	M2	67	38	1
1273	FN1325-S	M2	50	14	1
1274	FN1326-S	M2	69	88	1
1275	FN1327-S	M2	72	90	1
1276	FN1329-S	M2	50	16	1
1277	FN1330-S	M2	75	12	1
1278	FN1332-S	M2	70	59	1
1279	FN1333-S	M2	79	46	1
1280	FN1334-S	M2	57	10	1
1281	FN1335-S	M2	60	39	1
1282	FN1336-S	M2	66	74	1
1283	FN1337-S	M2	84	10	1
1284	FN1338-S	M2	67	171	1
1285	FN1339-S	M2	86	15	1
1286	FN1340-S	M2	77	73	1
1287	FN1344-S	M2	77	18	1
1288	FN1345-S	M2	60	14	1
1289	FN1346-S	M2	101	93	1
1290	FN1348-S	M2	72	12	1
1291	FN1349-S	M2	74	80	1
1292	FN1350-S	M2	38	14	1
1293	FN1351-S	M2	51	23	1
1294	FN1353-S	M2	59	15	1
1295	FN1355-S	M2	77	17	1
1296	FN1356-S	M2	67	114	1
1297	FN1357-S	M2	50	23	1
1298	FN1358-S	M2	64	8	1
1299	FN1363-S	M2	64	33	1
1300	FN1366-S	M2	82	16	1
1301	FN1367-S	M2	71	88	1
1302	FN1368-S	M2	65	8	1
1303	FN1369-S	M2	83	20	1
1304	FN1371-S	M2	89	49	1
1305	FN1372-S	M2	41	28	1
1306	FN1373-S	M2	68	16	1
1307	FN1374-S	M2	65	19	1
1308	FN1375-S	M2	89	35	1
1309	FN1376-S	M2	40	109	0
1310	FN1379-S	M2	98	87	1
1311	FN1380-S	M2	66	136	1
1312	FN1381-S	M2-SOS	44	6	1
1313	FN1382-S	M2	75	87	1
1314	FN1383-S	M2	40	8	1
1315	FN1384-S	M2	72	32	1
1316	FN1385-S	M2	72	136	1
1317	FN1388-S	M2	49	16	1
1318	FN1389-S	M2	95	43	1
1319	FN1392-S	M2-SOS	74	24	1
1320	FN1394-S	M2	73	30	1
1321	FN1395-S	M2	32	3	1
1322	FN1396-S	M2	61	58	1
1323	FN1399-S	M2	67	29	1
1324	FN1400-S	M2	58	26	1
1325	FN1401-S	M2	77	24	1
1326	FN1402-S	M2	83	111	1
1327	FN1403-S	M2	74	34	1
1328	FN1405-S	M2	61	20	1
1329	FN1406-S	M2	81	9	1
1330	FN1407-S	M2	71	23	1
1331	FN1409-S	M2	69	21	1
1332	FN1410-S	M2	70	28	1
1333	FN1411-S	M2	51	31	1
1334	FN1412-S	M2	66	30	1
1335	FN1413-S	M2	63	9	1
1336	FN1414-S	M2	74	10	1
1337	FN1415-S	M2	93	19	1
1338	FN1416-S	M2	76	76	1
1339	FN1419-S	M2	49	8	1
1340	FN1420-S	M2	61	12	1
1341	FN1421-S	M2	67	54	1
1342	FN1422-S	M2	73	19	1
1343	FN1423-S	M2	142	30	1
1344	FN1424-S	M2	74	190	1
1345	FN1426-S	M2	53	14	1
1346	FN1427-S	M2	74	18	1
1347	FN1429-S	M2	65	19	1
